법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,법령구분명,시행일자,법령상세링크
240255,현행,교정공무원 복제규칙,,006521,20220207,01022,법무부령,20220207,/DRF/lawService.do?OC=sapphire_5&target=law&MST=240255&type=HTML&mobileYn=&efYd=20220207
222423,현행,교정공제회법,,012347,20201020,17501,법률,20201020,/DRF/lawService.do?OC=sapphire_5&target=law&MST=222423&type=HTML&mobileYn=&efYd=20201020
217433,현행,교정직공무원 승진임용 규정,,002608,20200407,30602,대통령령,20200901,/DRF/lawService.do?OC=sapphire_5&target=law&MST=217433&type=HTML&mobileYn=&efYd=20200901
176755,현행,교정직공무원 임용시험의 체력검사에 관한 규칙,,010752,20151125,00856,법무부령,20151125,/DRF/lawService.do?OC=sapphire_5&target=law&MST=176755&type=HTML&mobileYn=&efYd=20151125
188035,현행,교통사고처리 특례법,교통사고처리법,001131,20161202,14277,법률,20171203,/DRF/lawService.do?OC=sapphire_5&target=law&MST=188035&type=HTML&mobileYn=&efYd=20171203
227259,현행,교통사고처리 특례법 시행령,,002616,20210105,31380,대통령령,20210105,/DRF/lawService.do?OC=sapphire_5&target=law&MST=227259&type=HTML&mobileYn=&efYd=20210105
238079,현행,교통시설특별회계법,,000105,20211221,18629,법률,20220101,/DRF/lawService.do?OC=sapphire_5&target=law&MST=238079&type=HTML&mobileYn=&efYd=20220101
106829,현행,교통시설특별회계법 시행규칙,,006576,20100722,00268,국토해양부령,20100722,/DRF/lawService.do?OC=sapphire_5&target=law&MST=106829&type=HTML&mobileYn=&efYd=20100722
234325,현행,교통안전법,,001755,20210727,18343,법률,20220128,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234325&type=HTML&mobileYn=&efYd=20220128
239973,현행,교통안전법 시행령,,002621,20220128,32376,대통령령,20221127,/DRF/lawService.do?OC=sapphire_5&target=law&MST=239973&type=HTML&mobileYn=&efYd=20221127
252587,현행,교통안전법 시행규칙,,006577,20230710,01232,국토교통부령,20230710,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252587&type=HTML&mobileYn=&efYd=20230710
239541,현행,교통약자의 이동편의 증진법,교통약자법,009886,20220118,18784,법률,20230719,/DRF/lawService.do?OC=sapphire_5&target=law&MST=239541&type=HTML&mobileYn=&efYd=20230719
251267,현행,교통약자의 이동편의 증진법 시행령,교통약자법 시행령,010161,20230530,33493,대통령령,20230719,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251267&type=HTML&mobileYn=&efYd=20230719
252915,현행,교통약자의 이동편의 증진법 시행규칙,교통약자법 시행규칙,010156,20230720,01236,국토교통부령,20230720,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252915&type=HTML&mobileYn=&efYd=20230720
244267,현행,교통ㆍ에너지ㆍ환경세법,,000623,20220812,18974,법률,20220812,/DRF/lawService.do?OC=sapphire_5&target=law&MST=244267&type=HTML&mobileYn=&efYd=20220812
254353,현행,교통ㆍ에너지ㆍ환경세법 시행령,,002619,20230831,33694,대통령령,20230901,/DRF/lawService.do?OC=sapphire_5&target=law&MST=254353&type=HTML&mobileYn=&efYd=20230901
249101,현행,교통ㆍ에너지ㆍ환경세법 시행규칙,,006574,20230320,00972,기획재정부령,20230320,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249101&type=HTML&mobileYn=&efYd=20230320
242983,현행,구강보건법,,002020,20220610,18894,법률,20230611,/DRF/lawService.do?OC=sapphire_5&target=law&MST=242983&type=HTML&mobileYn=&efYd=20230611
221699,현행,구강보건법 시행령,,002627,20200911,31013,대통령령,20200912,/DRF/lawService.do?OC=sapphire_5&target=law&MST=221699&type=HTML&mobileYn=&efYd=20200912
247981,현행,구강보건법 시행규칙,,006579,20230126,00935,보건복지부령,20230126,/DRF/lawService.do?OC=sapphire_5&target=law&MST=247981&type=HTML&mobileYn=&efYd=20230126
199338,현행,구급차의 기준 및 응급환자이송업의 시설 등 기준에 관한 규칙,,006581,20171201,00539,보건복지부령,20171203,/DRF/lawService.do?OC=sapphire_5&target=law&MST=199338&type=HTML&mobileYn=&efYd=20171203
253641,현행,구직자 취업촉진 및 생활안정지원에 관한 법률,구직자취업촉진법,013784,20230808,19610,법률,20230808,/DRF/lawService.do?OC=sapphire_5&target=law&MST=253641&type=HTML&mobileYn=&efYd=20230808
240485,현행,구직자 취업촉진 및 생활안정지원에 관한 법률 시행령,구직자취업촉진법 시행령,013920,20220217,32447,대통령령,20220218,/DRF/lawService.do?OC=sapphire_5&target=law&MST=240485&type=HTML&mobileYn=&efYd=20220218
250565,현행,구직자 취업촉진 및 생활안정지원에 관한 법률 시행규칙,구직자취업촉진법 시행규칙,013945,20230426,00380,고용노동부령,20230426,/DRF/lawService.do?OC=sapphire_5&target=law&MST=250565&type=HTML&mobileYn=&efYd=20230426
245247,현행,국가경찰과 자치경찰의 조직 및 운영에 관한 법률,경찰법,000992,20221115,19023,법률,20230216,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245247&type=HTML&mobileYn=&efYd=20230216
225693,현행,국가경찰과 자치경찰의 조직 및 운영에 관한 법률 제14조제10항에 따른 긴급하고 중요한 사건의 범위 등에 관한 규정,,013940,20201231,31350,대통령령,20210101,/DRF/lawService.do?OC=sapphire_5&target=law&MST=225693&type=HTML&mobileYn=&efYd=20210101
249927,현행,국가경찰위원회 규정,,002210,20230418,33415,대통령령,20230418,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249927&type=HTML&mobileYn=&efYd=20230418
230207,현행,국가공간정보 기본법,공간정보법,010916,20210316,17942,법률,20220317,/DRF/lawService.do?OC=sapphire_5&target=law&MST=230207&type=HTML&mobileYn=&efYd=20220317
241415,현행,국가공간정보 기본법 시행령,공간정보법 시행령,011060,20220315,32541,대통령령,20220317,/DRF/lawService.do?OC=sapphire_5&target=law&MST=241415&type=HTML&mobileYn=&efYd=20220317
195756,현행,국가공간정보센터 운영규정,,011132,20170726,28211,대통령령,20170726,/DRF/lawService.do?OC=sapphire_5&target=law&MST=195756&type=HTML&mobileYn=&efYd=20170726
236161,현행,국가공무원 등 직무발명의 처분ㆍ관리 및 보상 등에 관한 규정,,002321,20211019,32074,대통령령,20211021,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236161&type=HTML&mobileYn=&efYd=20211021
236385,현행,국가공무원 등 직무발명의 처분ㆍ관리 및 보상 등에 관한 규정 시행규칙,,006314,20211019,00432,산업통상자원부령,20211021,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236385&type=HTML&mobileYn=&efYd=20211021
237163,현행,국가공무원 명예퇴직수당 등 지급 규정,,002641,20211130,32165,대통령령,20220113,/DRF/lawService.do?OC=sapphire_5&target=law&MST=237163&type=HTML&mobileYn=&efYd=20220113
248567,현행,국가공무원법,,001719,20230304,19228,법률,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=248567&type=HTML&mobileYn=&efYd=20230605
52789,현행,국가공무원법제3조제3항의공무원의범위에관한규정,,002642,20020710,17663,대통령령,20020710,/DRF/lawService.do?OC=sapphire_5&target=law&MST=52789&type=HTML&mobileYn=&efYd=20020710
252669,현행,국가공무원 복무규정,,002643,20230718,33638,대통령령,20230718,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252669&type=HTML&mobileYn=&efYd=20230718
247895,현행,국가공무원 복무규칙,,012857,20230120,01854,총리령,20230120,/DRF/lawService.do?OC=sapphire_5&target=law&MST=247895&type=HTML&mobileYn=&efYd=20230120
236803,현행,국가공무원총정원령,,002645,20211123,32142,대통령령,20211123,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236803&type=HTML&mobileYn=&efYd=20211123
234741,현행,국가과학기술 경쟁력 강화를 위한 이공계지원 특별법,이공계지원법,009677,20210817,18425,법률,20220218,/DRF/lawService.do?OC=sapphire_5&target=law&MST=234741&type=HTML&mobileYn=&efYd=20220218
254385,현행,국가과학기술 경쟁력 강화를 위한 이공계지원 특별법 시행령,이공계지원법 시행령,009811,20230830,33692,대통령령,20230830,/DRF/lawService.do?OC=sapphire_5&target=law&MST=254385&type=HTML&mobileYn=&efYd=20230830
231601,현행,국가과학기술자문회의법,,000776,20210420,18071,법률,20211021,/DRF/lawService.do?OC=sapphire_5&target=law&MST=231601&type=HTML&mobileYn=&efYd=20211021
252353,현행,국가과학기술자문회의법 시행령,,002646,20230707,33621,대통령령,20230710,/DRF/lawService.do?OC=sapphire_5&target=law&MST=252353&type=HTML&mobileYn=&efYd=20230710
211089,현행,국가관광전략회의의 구성 및 운영에 관한 규정,,013043,20191105,30186,대통령령,20191105,/DRF/lawService.do?OC=sapphire_5&target=law&MST=211089&type=HTML&mobileYn=&efYd=20191105
233989,현행,국가교육위원회 설치 및 운영에 관한 법률,국가교육위원회법,014118,20210720,18298,법률,20220721,/DRF/lawService.do?OC=sapphire_5&target=law&MST=233989&type=HTML&mobileYn=&efYd=20220721
242135,현행,국가교육위원회 설치 및 운영에 관한 법률 시행령,국가교육위원회법 시행령,014278,20220509,32627,대통령령,20220721,/DRF/lawService.do?OC=sapphire_5&target=law&MST=242135&type=HTML&mobileYn=&efYd=20220721
254257,현행,국가교육위원회 직제,,014339,20230830,33687,대통령령,20230830,/DRF/lawService.do?OC=sapphire_5&target=law&MST=254257&type=HTML&mobileYn=&efYd=20230830
243041,현행,국가기술자격법,,000135,20220610,18925,법률,20220610,/DRF/lawService.do?OC=sapphire_5&target=law&MST=243041&type=HTML&mobileYn=&efYd=20220610
244943,현행,국가기술자격법 시행령,,002649,20221011,32951,대통령령,20230101,/DRF/lawService.do?OC=sapphire_5&target=law&MST=244943&type=HTML&mobileYn=&efYd=20230101
245179,현행,국가기술자격법 시행규칙,,011273,20221027,00368,고용노동부령,20221027,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245179&type=HTML&mobileYn=&efYd=20221027
239859,현행,국가기술표준원 등의 시험ㆍ연구 및 기술지원 규칙,,006890,20220121,00448,산업통상자원부령,20220121,/DRF/lawService.do?OC=sapphire_5&target=law&MST=239859&type=HTML&mobileYn=&efYd=20220121
228065,현행,국가를 당사자로 하는 계약에 관한 법률,국가계약법,000695,20210105,17816,법률,20210706,/DRF/lawService.do?OC=sapphire_5&target=law&MST=228065&type=HTML&mobileYn=&efYd=20210706
249589,현행,국가를 당사자로 하는 계약에 관한 법률 시행령,국가계약법 시행령,002652,20230411,33382,대통령령,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249589&type=HTML&mobileYn=&efYd=20230605
236587,현행,국가를 당사자로 하는 계약에 관한 법률 시행규칙,국가계약법 시행규칙,006590,20211028,00867,기획재정부령,20211028,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236587&type=HTML&mobileYn=&efYd=20211028
91382,현행,국가를 당사자로 하는 소송에 관한 법률,국가소송법,001221,20090130,09359,법률,20090130,/DRF/lawService.do?OC=sapphire_5&target=law&MST=91382&type=HTML&mobileYn=&efYd=20090130
227271,현행,국가를 당사자로 하는 소송에 관한 법률 시행령,국가소송법 시행령,002653,20210105,31380,대통령령,20210105,/DRF/lawService.do?OC=sapphire_5&target=law&MST=227271&type=HTML&mobileYn=&efYd=20210105
240257,현행,국가를 당사자로 하는 소송에 관한 법률 시행규칙,국가소송법 시행규칙,006591,20220207,01022,법무부령,20220207,/DRF/lawService.do?OC=sapphire_5&target=law&MST=240257&type=HTML&mobileYn=&efYd=20220207
122963,현행,국가를 당사자로 하는 소송의 수행자에 대한 포상금 지급 규칙,,006592,20120209,00762,법무부령,20120209,/DRF/lawService.do?OC=sapphire_5&target=law&MST=122963&type=HTML&mobileYn=&efYd=20120209
198474,현행,국가배상법,,001242,20171031,14964,법률,20171031,/DRF/lawService.do?OC=sapphire_5&target=law&MST=198474&type=HTML&mobileYn=&efYd=20171031
227273,현행,국가배상법 시행령,,002655,20210105,31380,대통령령,20210105,/DRF/lawService.do?OC=sapphire_5&target=law&MST=227273&type=HTML&mobileYn=&efYd=20210105
240259,현행,국가배상법 시행규칙,,006594,20220207,01022,법무부령,20220207,/DRF/lawService.do?OC=sapphire_5&target=law&MST=240259&type=HTML&mobileYn=&efYd=20220207
179033,현행,국가보안법,,001677,20160106,13722,법률,20170707,/DRF/lawService.do?OC=sapphire_5&target=law&MST=179033&type=HTML&mobileYn=&efYd=20170707
249605,현행,국가보안유공자 상금지급 등에 관한 규정,,002656,20230411,33382,대통령령,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249605&type=HTML&mobileYn=&efYd=20230605
37067,현행,국가보안유공자상금지급등에관한규정제8조단서의규정에의한무기지정규칙,,006595,19810729,00226,법무부령,19810729,/DRF/lawService.do?OC=sapphire_5&target=law&MST=37067&type=HTML&mobileYn=&efYd=19810729
91389,현행,국가보위에 관한 특별조치법 제5조제4항에 의한 동원대상지역 내의 토지의 수용ㆍ사용에 관한 특별조치령에 의하여 수용ㆍ사용된 토지의 정리에 관한 특별조치법,국보위수용토지법,001417,20090130,09401,법률,20090731,/DRF/lawService.do?OC=sapphire_5&target=law&MST=91389&type=HTML&mobileYn=&efYd=20090731
121682,현행,국가보증채무 관리 규칙,,006597,20120106,00253,기획재정부령,20120106,/DRF/lawService.do?OC=sapphire_5&target=law&MST=121682&type=HTML&mobileYn=&efYd=20120106
248535,현행,국가보훈 기본법,,009932,20230304,19228,법률,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=248535&type=HTML&mobileYn=&efYd=20230605
251489,현행,국가보훈대상자 의료지원에 관한 규칙,,011045,20230605,00001,국가보훈부령,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251489&type=HTML&mobileYn=&efYd=20230605
251491,현행,국가보훈부 소관 비영리법인의 설립 및 감독에 관한 규칙,,006598,20230605,00001,국가보훈부령,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=251491&type=HTML&mobileYn=&efYd=20230605
254259,현행,국가보훈부와 그 소속기관 직제,,014423,20230830,33687,대통령령,20230830,/DRF/lawService.do?OC=sapphire_5&target=law&MST=254259&type=HTML&mobileYn=&efYd=20230830
254551,현행,국가보훈부와 그 소속기관 직제 시행규칙,,014454,20230830,00018,국가보훈부령,20230830,/DRF/lawService.do?OC=sapphire_5&target=law&MST=254551&type=HTML&mobileYn=&efYd=20230830
249711,현행,국가보훈위원회 규정,,010074,20230411,33382,대통령령,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249711&type=HTML&mobileYn=&efYd=20230605
249791,현행,국가안보실 직제,,011792,20230411,33393,대통령령,20230411,/DRF/lawService.do?OC=sapphire_5&target=law&MST=249791&type=HTML&mobileYn=&efYd=20230411
149822,현행,국가안전보장회의법,,001376,20140110,12224,법률,20140110,/DRF/lawService.do?OC=sapphire_5&target=law&MST=149822&type=HTML&mobileYn=&efYd=20140110
242537,현행,국가안전보장회의 운영 등에 관한 규정,,002666,20220512,32648,대통령령,20220512,/DRF/lawService.do?OC=sapphire_5&target=law&MST=242537&type=HTML&mobileYn=&efYd=20220512
96889,현행,국가에 귀속하는 상속재산 이전에 관한 법률,귀속상속재산법,001238,20091021,09806,법률,20091021,/DRF/lawService.do?OC=sapphire_5&target=law&MST=96889&type=HTML&mobileYn=&efYd=20091021
238243,현행,국가연구개발사업 등의 성과평가 및 성과관리에 관한 법률,연구성과평가법,010090,20211228,18644,법률,20220629,/DRF/lawService.do?OC=sapphire_5&target=law&MST=238243&type=HTML&mobileYn=&efYd=20220629
243379,현행,국가연구개발사업 등의 성과평가 및 성과관리에 관한 법률 시행령,연구성과평가법 시행령,010187,20220628,32725,대통령령,20220629,/DRF/lawService.do?OC=sapphire_5&target=law&MST=243379&type=HTML&mobileYn=&efYd=20220629
242873,현행,국가연구개발혁신법,,013774,20220610,18864,법률,20221211,/DRF/lawService.do?OC=sapphire_5&target=law&MST=242873&type=HTML&mobileYn=&efYd=20221211
245693,현행,국가연구개발혁신법 시행령,,013933,20221206,33017,대통령령,20221211,/DRF/lawService.do?OC=sapphire_5&target=law&MST=245693&type=HTML&mobileYn=&efYd=20221211
246211,현행,국가연구개발혁신법 시행규칙,,013980,20221216,00099,과학기술정보통신부령,20221216,/DRF/lawService.do?OC=sapphire_5&target=law&MST=246211&type=HTML&mobileYn=&efYd=20221216
248537,현행,국가유공자 등 단체 설립에 관한 법률,국가유공자단체법,001711,20230304,19228,법률,20230605,/DRF/lawService.do?OC=sapphire_5&target=law&MST=248537&type=HTML&mobileYn=&efYd=20230605
236049,현행,국가유공자 등 단체 설립에 관한 법률 시행령,국가유공자단체법 시행령,014175,20211019,32087,대통령령,20211209,/DRF/lawService.do?OC=sapphire_5&target=law&MST=236049&type=HTML&mobileYn=&efYd=20211209
